,happy,temp,fish
0,3.4109767018786474,-11.392741345338793,2.004092953159742
1,0.060863864505105725,2.7590678706896,0.37738930993116737
2,3.0725995918322657,-5.401963763719447,2.418651368787236
3,4.049885237058573,-5.928432121515733,5.545838737310893
4,3.7418832403853868,-2.2409890018012675,3.9506266298495247
5,0.90989855690846,2.55020975172687,0.0
6,2.3460341300387295,0.452217604560893,1.8335668549899027
7,4.452505021376464,-2.2361517279611345,4.063505310708727
8,3.5996093060111374,2.0228490546250057,3.4497227917769546
9,2.2402307050438846,-10.205960924190123,2.3690457068776363
10,0.5428842090343683,7.555687667254293,0.0
11,3.5213890282349336,2.6952080484433836,4.08339153461424
12,1.4882112006029784,4.345425973707105,1.1142876628916083
13,0.23973516087153424,1.0872545600674577,0.0
14,2.621231185657378,-6.740670881707299,3.128192898317684
15,2.8860133957098406,2.958256053604982,3.6378035410393528
16,2.502896981866718,9.389824530785551,1.7964924443602481
17,1.0601000489042411,8.684849298459133,1.0685261300295492
18,1.891103028296789,8.05001522365908,1.9527238538934804
19,4.28680018353551,-11.361549535863968,4.100710575792432
20,2.928226023569734,1.911653677788948,2.6005336308070826
21,2.633451648067399,-10.033980863896833,2.8282616526637465
22,0.6141106808240604,2.9620638915190964,0.0
23,2.185385528177226,-7.870190615743479,4.054288963051526
24,0.9845248774556142,6.0506549432725425,0.45182909072112587
25,3.34891181148405,-11.55500217262975,2.0498331754929326
26,1.6597520395111198,6.616199349566605,1.9021228332824958
27,3.621235108337191,-6.55377661605776,3.823523828250541
28,1.299520058940945,0.21885800471899475,2.279402455936201
29,1.3965203330471765,3.887045840760728,1.0567068893910616
30,3.3880255596936504,-4.498848269780911,1.7413978266415793
31,4.028269529996626,0.9169614719479888,5.420891442152767
32,0.9129655771451206,5.190717301183925,0.8018478219672704
33,1.3104564632091038,2.5593655934956203,1.9598154868071291
34,1.3986355353650843,4.618001502975994,1.0576075921776298
35,1.54825244296749,5.862951070970213,0.18377349808518817
36,0.17306458672778302,7.698053771457211,0.0
37,3.8660326630052895,-14.29625185094522,4.959103756241696
38,4.92781937853365,-8.383090551562454,5.621183567433178
39,1.788456246186711,4.765497861737988,0.0
40,3.7118869190845567,-2.1916786800720267,2.3161700922299993
41,2.9957491195243318,4.128889977707616,4.030293233801093
42,1.5134770540029507,5.895366582515226,1.5343993602808705
43,3.848600534726803,-13.094366701916393,1.2384823986955982
44,3.548544929398407,-12.155960156149357,1.0096134586013796
45,1.8228623790353744,8.478556452500595,2.2172812681275937
46,3.1142506093957625,-10.624266989297604,3.7628022251465185
47,3.233457367322983,2.9778606877007547,3.1916519477386327
48,0.15297564296291588,1.7707750617528084,0.0
49,1.135676441621281,4.969546879195605,0.6456372468069329
50,0.46871249730172204,4.310999625570441,0.3850585128986699
51,0.24928519225093315,7.125233140746497,0.0
52,3.945320558748591,-13.752669866234413,5.186606744706385
53,3.8105057712517185,0.2260775793781047,4.950908118957342
54,3.929146660321478,2.130210894541571,1.1436656504975715
55,2.623790350222163,-9.983739195689026,2.4133635900428576
56,3.455097508002794,-9.871951127857265,3.0567542210237013
57,0.7994868407302796,4.370064729781038,2.191645147288898
58,2.571896435292249,6.45823486560901,2.44852345701421
59,2.47101543527465,-12.475147429408057,4.161093738126176
60,3.6134327229005017,-5.398429841665431,4.404816321112077
61,1.4246346374644814,2.813420903085709,3.5560115511073374
62,2.6300449036896065,5.855014075911626,3.15454690906606
63,0.5791114958539634,1.3837605397640407,1.684158644130468
64,3.3185198028760747,-0.7670761733110272,2.0041982368971367
65,2.4850469284009975,1.1763697809716778,3.4714880953009857
66,1.0975183221774343,5.712178190192491,0.6832823933309584
67,0.2765743264876802,5.471783361348539,0.0
68,4.5529498066681855,-0.8758948245403406,6.234937887952865
69,3.691155152873338,-1.8154889659607,4.353487113455538
70,2.468486098363,-1.4427644379984095,2.2906087483474615
71,1.0614434336651235,3.1558713671195084,0.0
72,2.2343320752679556,6.925557822935494,4.512589789073203
73,0.21725970307536757,1.3815107581068786,1.0834367093143786
74,3.295953759854396,3.2697828358317915,2.1249973935376545
75,0.6899279305714939,5.406949250483533,1.2209664488175989
76,2.9610373937137426,-12.685685549538636,3.1313353377218625
77,4.535283520909704,-5.768107554625086,4.719355996149236
78,0.3195847904707144,3.147617471490538,0.22542507199097211
79,1.971134582463352,6.195024297270529,0.7370164200476343
80,4.762165046727444,1.062852454481959,5.186346541930833
81,4.8197167178012235,-2.817226607600791,3.795603637376576
82,0.366018586643454,5.735955028097845,0.0
83,3.937644818307951,-4.217105538363537,5.393642941314015
84,1.9254029445988867,1.514416314164503,2.916999731456218
85,4.9161970700421245,-13.749356102251928,4.929924541124737
86,4.173806531188561,1.5876374683766095,3.0243089371362437
87,2.5422264657036013,8.068553395278247,2.1760051968070204
88,2.4976820973915856,0.3044200357286897,1.905903149776378
89,4.89002889952245,-7.447263282573161,2.018667231441924
90,2.229405721358244,8.238755111388562,0.5473890517245313
91,2.2221928655311145,3.2538147737819054,2.936273077039474
92,4.789291427050914,-5.928660224970859,5.9046529784064195
93,4.156169932038632,-3.2095648918121356,4.014185048474802
94,3.2783333534183488,2.7520369036879453,3.323819811365884
95,4.556354635643361,-10.947412203281019,3.2750126593195183
96,2.7883913963707845,6.606825663770143,0.9118410199635385
97,2.84539796545449,8.266843093899322,2.247269866342935
98,2.4528073852348955,-11.990363131180075,2.6867701982721472
99,2.7115784899751567,2.367911659517052,2.4698297494866805
100,1.9463043030698846,6.7541971903074725,3.7766576162706826
101,3.371082431685037,-4.31644458349499,0.7755701425307278
102,4.067379032085877,-9.044617807114923,4.211774734774982
103,4.679635711637728,-8.29608753787988,4.925999310120361
104,0.6386770382435514,9.773820253376583,0.3018623513697216
105,4.836631858372545,-10.35558509786676,3.8230392258342616
106,3.7107430921776445,-3.957527028900323,2.436502437372856
107,0.3955031696162714,8.870228897388348,0.0
108,4.76203853772199,-2.3098076909723027,4.667850791465289
109,3.803091052814466,0.7477404471069704,4.2585415104327105
110,4.876479442865704,-3.8641582793859843,6.8570181805012655
111,3.63369902641094,-0.8389296063905523,3.668707171171312
112,2.1724349716947704,0.05969482615193589,1.663513701481671
113,2.5361774483813897,-4.098362494899403,4.379582576922376
114,2.40020965358761,4.2393836182223374,2.8793691156661363
115,1.5963362303719997,6.374584302147868,1.7199042693107913
116,2.043683140614317,2.121833277775691,3.75174848265407
117,0.7576592526443587,9.33712955470305,1.7626153752697868
118,4.654589338830799,-12.70009871528828,5.820405743262365
119,4.286630157558513,1.4488490542046648,2.4969522797749155
120,3.5770721671106296,1.5831517908024253,1.2262949379774635
121,2.291950028036061,8.324178290695722,4.10851430950945
122,2.9838717315944345,5.932862645120341,3.0837080182499768
123,4.36307628112713,-9.2264065901243,4.622746096310084
124,2.4756155152730814,3.8837437299199173,2.4955055436345672
125,1.7323330755853628,5.135065035326955,1.5846140508030218
126,4.02699152800948,-2.2093949571220612,4.3651837433439695
127,2.5943925279771034,-5.871590607344272,1.445719554862738
128,1.7136312120258617,6.843874694410076,0.5176932651242542
129,3.7754579377198647,0.07813614796410029,3.5105685501286494
130,2.551867712674123,2.666136588871061,2.4363339055409643
131,1.870285219576953,7.482016000465672,0.15059921105394705
132,4.338294808591379,-2.8799009702042397,5.452263728768369
133,4.222637963855868,-7.406681412546852,5.181456777723679
134,0.5493149093615696,5.317680598561887,0.0
135,1.2160789658161197,1.8211949539840855,1.2666965350993449
136,3.8771598627080373,-2.4128857908688097,3.9888998370429314
137,4.157342384963567,-5.757532561201135,4.314982378171471
138,1.9330164367072782,5.874206447456018,0.0
139,1.666090776838915,4.912824916626376,1.1946066949043126
140,1.839551024512367,5.016906517857283,0.5591926650953216
141,0.15984508217939786,8.775374326223286,2.546763201057198
142,3.356200884649088,-9.575712062931643,3.165901438930428
143,0.7469573329196599,0.46351384410417973,0.675674921818161
144,3.1343841652370403,-6.3514102956771215,1.4914691467893875
145,4.83411682650676,-10.528018635800402,3.443256163098372
146,4.207510759942611,-11.020863791948708,3.307443142406266
147,3.261109939233667,-0.9867751467785695,5.087784663509552
148,3.1291507162247334,-12.26443755526003,5.258845403739908
149,3.4935109410296667,-5.789104427124252,3.873255221046504
150,0.16236221588303013,7.011078868889501,0.9218729454030203
151,4.236992790518998,-13.594311277938413,5.104661036896709
152,1.5334032046741541,7.966315219329754,2.888911792762392
153,1.3839282955248016,0.8037618757453013,2.401193376306391
154,4.7604941776246905,-11.972708687339777,6.064092906465318
155,1.9424355187453457,3.578324950980214,0.6800308537569864
156,4.245552209344331,-12.627538143059704,2.842098324082436
157,3.6403627232111955,-11.623522258536054,4.7120469870208
158,2.821704017385027,-12.903410797499824,2.322647689336968
159,2.299244720941775,-8.331373025766409,4.87540382142015
160,3.58630336222529,-8.585758456542436,4.798409111319595
161,0.7870003563247424,8.78716882065527,0.8637811906848767
162,1.168482545229312,7.603179323241197,1.0587934686477263
163,1.5112291605340578,8.346224812006087,0.9270196880242494
164,0.7887505758184676,5.505509533259984,0.0
165,1.1328355548021936,6.8854474941344055,0.8329863953272223
166,0.26140241125891805,1.5253023442000224,0.0
167,4.302138053754407,-13.49186318499051,3.370205203338926
168,4.240838398116111,-8.842106417106383,5.10923290589313
169,2.0885262317294933,-7.480982473717959,1.6257736736780892
170,3.6995043548199877,-12.582061877140886,3.5720933344263317
171,0.6414694094616713,8.681087692415044,0.0
172,3.0387959092584094,9.924858032817221,4.334777151881898
173,0.12255042065624111,1.0256866963500844,0.0
174,1.311968246750395,3.2419424082098134,0.08831878745749075
175,4.146305368997043,-3.0484907901616953,3.30858506379467
176,0.9296145508069442,8.938324866909044,2.76406738355488
177,1.871147114906877,4.7491954089154955,2.93431224476527
178,4.0605105955939305,-3.050845913633111,4.131793181132856
179,3.2594499228172893,-14.098833409954407,0.564175408767126
180,3.45353761713006,0.9681121348080901,4.371901598307846
181,1.6091616074557136,5.9757591226501185,0.8316818905224883
182,1.0598409443640948,4.101606275604722,0.6711423390177752
183,3.3674547424682384,-5.153538393525325,4.357138279761502
184,2.702042968671752,-1.1033293476002282,1.586327089540422
185,0.7890815406496715,3.9880979625676503,0.16738288630104892
186,2.5623342861762968,-8.285372957877382,1.8765684515273184
187,4.253801759053794,3.100065037075396,4.2415253295292965
188,3.7440871744762183,-2.2031985260261386,4.975714817976232
189,2.872423105098118,-8.930682234875423,3.3294394834855607
190,0.43557525832839505,9.299996220231119,0.0
191,0.8841510100022365,1.4240427150960822,2.415595204353525
192,2.4710356714032535,3.432447859550587,0.5687218310905922
193,3.7173809737922783,-0.0926091676809726,2.128096152121895
194,2.6783324990887234,-13.611312623120753,1.0526319184348125
195,0.40587391075704304,5.032306657744856,0.0
196,3.723543981037181,-14.339676039288472,5.076701971118622
197,1.1992295303752427,7.581912613127661,1.1884401567679639
198,1.3648415128511853,4.108251559108811,0.0
199,3.213736347975295,-8.271595405575292,2.9576379008787472
200,4.914133195758265,3.5041925855267415,6.616382435154471
201,3.7568583204249513,-3.8245875651071923,5.325567944824357
202,2.769282376900514,-6.921825688350424,4.00595527750124
203,3.4607219012591193,9.39581519026651,5.813306636825051
204,3.1156826246359772,0.6460123811189722,3.6826538415136323
205,1.80178373176354,9.385481686103276,1.0435233680548346
206,3.646780489263972,2.1461082337917965,3.533730442386985
207,4.179513941035859,-4.118017291208025,2.2158443212998593
208,4.202320412503088,-2.980116454742932,5.301063769034884
209,4.916937054607543,-8.324984552171141,3.689552610066557
210,3.7256718052202036,-3.969272531913571,2.3152477198594617
211,3.8780592302924557,-7.625365138508776,3.1131054397180438
212,0.6205686677923294,0.2981072757453762,0.0
213,4.412075259561965,-13.628116256029275,3.141593585955407
214,4.996330698030352,-3.6699651177452406,5.650198444460634
215,4.193004944273394,-13.339511192219812,6.654313213658947
216,4.659460528454115,0.6993292049346422,6.116723824114159
217,4.117535100513934,-2.584434626913456,1.923052244977156
218,1.029048389957294,5.098859022775505,1.0127301420527939
219,4.440755897326208,-12.986857558256501,5.21109887091276
220,3.1688025238953066,2.1066264025960946,3.080247929385106
221,0.43276170157398375,3.26820942237486,2.16928149519961
222,2.3971613350962526,-14.510491703875136,2.7934767162966603
223,4.696070436689055,-1.1480566025314953,4.781131738552603
224,0.7264379021705009,6.334059118824486,0.012230126038317968
225,3.9970266009355844,-11.71304252816609,3.3417372790098256
226,2.3830355928421136,9.347608837747256,3.1572433382290446
227,4.044817304515977,-2.50646744577538,6.4610522315768115
228,3.721091467261433,-7.428882596887753,3.196957134581803
229,1.081322278491848,1.609082242670491,1.007266035564335
230,3.107148481738928,-9.690439891253394,2.312400028863154
231,1.399368179151062,6.983119548410976,0.0
232,2.1183565184800597,-5.741753914921279,1.3476866667755656
233,0.747619636598395,3.043497460490354,0.4946968527755842
234,2.4899814630940598,-5.018433967423505,2.1870760898727415
235,4.651244315680448,-2.62060430504701,4.224251838889094
236,2.142983117032177,1.9061376798509477,0.027696126779361813
237,1.5329838397621676,8.934958001588136,0.060116675427198674
238,3.6896625378350696,-7.984214170820434,2.6471388703914465
239,2.6188732985915486,-10.885588303975041,2.8801839156741402
240,2.002410162534706,1.6581493309427875,1.6902845190383975
241,3.379566955757218,3.257228766647465,3.1702812908456317
242,4.302905279566495,2.363372911847751,2.741119206467799
243,3.48057212226508,7.306500876369607,2.910896993773285
244,2.105947559068608,6.754146652054685,1.8681308391110214
245,0.972121337161449,3.3634186729941398,1.5320248153373859
246,0.37304203238730016,9.31129252857766,0.0
247,2.4764987966224066,0.9969415495913092,0.7362617424180897
248,2.263947763648242,-11.042734256491956,1.636490574217793
249,1.537505937475237,7.076215883616895,2.4039564563746416
250,4.126429989895517,-1.1115756077765155,5.3631842743767795
251,4.349689730675791,-0.7055308738869179,4.293119589126618
252,4.191139885086671,-3.1909393243539803,5.532326570353808
253,4.200173257096928,-12.859660477134094,2.672341267614787
254,1.4325759522357777,6.096726254046482,1.788539745452026
255,1.3463378612973853,5.481615717851459,0.0
256,3.088452473823156,-11.972255312624059,2.162297449447703
257,1.9748406635926052,9.806346041826199,3.9932085816036356
258,1.0036991888062614,8.30473670791932,1.004451906598782
259,0.8274737000974908,1.3438005034309342,3.0354568792728425
260,2.1924334649015362,4.302353148518349,3.6861110768351097
261,4.76404245707088,-2.420035920045642,4.258350201078567
262,2.5520657501712933,-8.932630410626949,3.6838698867522393
263,4.285358980348507,-4.741350133367904,4.497074423333078
264,3.099573431867131,1.6220473296411555,4.373965508868107
265,0.8743858248123615,1.0288604536931978,0.8898093215891416
266,0.34126612297610937,7.668253413107021,0.08703858955422561
267,4.813349025281249,4.283534287427273,4.4325358045905485
268,0.17930740578695925,7.936896518308068,0.1763247888652446
269,4.5373531125719815,-5.429161141353429,6.743011394842593
270,2.101201980818467,6.382927007053722,1.9132445540717624
271,4.346450447714209,-12.976014668835987,7.141077178045454
272,1.6641555784199014,0.1899520666391008,0.0
